Date,Cash,Credit,Total,Date,Checker,Actual_total
05/24/14,3474,2088.35,5562.35,Saturday,TRUE,5562.35
05/25/14,6680,3749.56,10429.56,Sunday,TRUE,10429.56
05/26/14,2877,2184.27,5061.27,Monday,TRUE,5061.27
05/27/14,2008,819.82,2827.82,Tuesday,TRUE,2827.82
05/28/14,2101,1022.67,3123.67,Wednesday,TRUE,3123.67
05/29/14,2743,1046.28,3789.28,Thursday,TRUE,3789.28
05/30/14,3041,2073.91,5114.91,Friday,TRUE,5114.91
05/31/14,3617,2374.93,5991.93,Saturday,TRUE,5991.93
06/01/14,8124,4268.1,12392.1,Sunday,TRUE,12392.1
06/02/14,2736,759.35,3495.35,Monday,TRUE,3495.35
06/03/14,2247,1325.79,3572.79,Tuesday,TRUE,3572.79
06/04/14,3097,1603.21,4700.21,Wednesday,TRUE,4700.21
06/05/14,3647,2329.22,5976.22,Thursday,TRUE,5976.22
06/06/14,3824,3197.37,7021.37,Friday,TRUE,7021.37
06/07/14,2809,2201.8,5010.8,Saturday,TRUE,5010.8
06/08/14,5938,3378.44,9316.44,Sunday,TRUE,9316.44
06/09/14,2567,821,3388,Monday,TRUE,3388
06/10/14,2190,1273.23,3463.23,Tuesday,TRUE,3463.23
06/11/14,2865,1727.17,4592.17,Wednesday,TRUE,4592.17
06/12/14,2238,1296.57,3534.57,Thursday,TRUE,3534.57
06/13/14,3939,2388.05,6327.05,Friday,TRUE,6327.05
06/14/14,4889,2149.03,7038.03,Saturday,TRUE,7038.03
06/15/14,7811,5191.45,13002.45,Sunday,TRUE,13002.45
06/16/14,1939,1175.56,3114.56,Monday,TRUE,3114.56
06/17/14,2176,815.23,2991.23,Tuesday,TRUE,2991.23
06/18/14,2540,977.29,3517.29,Wednesday,TRUE,3517.29
06/19/14,2542,2132.78,4674.78,Thursday,TRUE,4674.78
06/20/14,2730,2134.46,4864.46,Friday,TRUE,4864.46
06/21/14,3506,2194.71,5700.71,Saturday,TRUE,5700.71
06/22/14,6197,3583,9780,Sunday,TRUE,9780
06/23/14,1843,712.93,2555.93,Monday,TRUE,2555.93
06/24/14,2008,1675.08,3683.08,Tuesday,TRUE,3683.08
06/25/14,2545,1482.61,4027.61,Wednesday,TRUE,4027.61
06/26/14,2452,813.61,3265.61,Thursday,TRUE,3265.61
06/27/14,3530,1788.11,5318.11,Friday,TRUE,5318.11
06/28/14,3717,2090.73,5807.73,Saturday,TRUE,5807.73
06/29/14,5361,3050.55,8411.55,Sunday,TRUE,8411.55
06/30/14,2130,818.41,2948.41,Monday,TRUE,2948.41
07/01/14,2198,716.4,2914.4,Tuesday,TRUE,2914.4
07/02/14,2194,811.43,3005.43,Wednesday,TRUE,3005.43
07/03/14,2678,1247.61,3925.61,Thursday,TRUE,3925.61
07/04/14,3291,1289.04,4580.04,Friday,TRUE,4580.04
07/05/14,3349,1801.18,5150.18,Saturday,TRUE,5150.18
07/06/14,6333,3128.66,9461.66,Sunday,TRUE,9461.66
07/07/14,2299,1075.87,3374.87,Monday,TRUE,3374.87
07/08/14,2100,664.85,2764.85,Tuesday,TRUE,2764.85
07/09/14,2510,1128.31,3638.31,Wednesday,TRUE,3638.31
07/10/14,2616,889,3505,Thursday,TRUE,3505
07/11/14,3190,1342.62,4532.62,Friday,TRUE,4532.62
07/12/14,3883,2651.75,6534.75,Saturday,TRUE,6534.75
07/13/14,4674,3502.51,8176.51,Sunday,TRUE,8176.51
07/14/14,2243,1337.55,3580.55,Monday,TRUE,3580.55
07/15/14,2496,785.82,3281.82,Tuesday,TRUE,3281.82
07/16/14,2780,1401.21,4181.21,Wednesday,TRUE,4181.21
07/17/14,2681,1542.76,4223.76,Thursday,TRUE,4223.76
07/18/14,3743,2106.58,5849.58,Friday,TRUE,5849.58
07/19/14,3327,2339.1,5666.1,Saturday,TRUE,5666.1
07/20/14,7331,3934.39,11265.39,Sunday,TRUE,11265.39
07/21/14,3210,1441.6,4651.6,Monday,TRUE,4651.6
07/22/14,2442,1024,3466,Tuesday,TRUE,3466
07/23/14,3221,1232.16,4453.16,Wednesday,TRUE,4453.16
07/24/14,2687,1152.62,3839.62,Thursday,TRUE,3839.62
07/25/14,2897,1896.06,4793.06,Friday,TRUE,4793.06
07/26/14,3641,2019.06,5660.06,Saturday,TRUE,5660.06
07/27/14,7250,3527.85,10777.85,Sunday,TRUE,10777.85
07/28/14,2760,1408.71,4168.71,Monday,TRUE,4168.71
07/29/14,2582,1006.15,3588.15,Tuesday,TRUE,3588.15
07/30/14,2993,894.89,3887.89,Wednesday,TRUE,3887.89
07/31/14,2743,1830.77,4573.77,Thursday,TRUE,4573.77
08/01/14,3725,2115.07,5840.07,Friday,TRUE,5840.07
08/02/14,4738,2193.19,6931.19,Saturday,TRUE,6931.19
08/03/14,6475,3506.86,9981.86,Sunday,TRUE,9981.86
08/04/14,2240,1293.38,3533.38,Monday,TRUE,3533.38
08/05/14,3007,1010.96,4017.96,Tuesday,TRUE,4017.96
08/06/14,2546,1111.95,3657.95,Wednesday,TRUE,3657.95
08/07/14,2694,1386.11,4080.11,Thursday,TRUE,4080.11
08/08/14,5395,1738.31,7133.31,Friday,TRUE,7133.31
08/09/14,5030,1906.74,6936.74,Saturday,TRUE,6936.74
08/10/14,7035,4222.73,11257.73,Sunday,TRUE,11257.73
08/11/14,1874,1278.77,3152.77,Monday,TRUE,3152.77
08/12/14,2786,1155.19,3941.19,Tuesday,TRUE,3941.19
08/13/14,2227,1592.56,3819.56,Wednesday,TRUE,3819.56
08/14/14,2397,1512.12,3909.12,Thursday,TRUE,3909.12
08/15/14,3518,1644.83,5162.83,Friday,TRUE,5162.83
08/16/14,4229,2807.38,7036.38,Saturday,TRUE,7036.38
08/17/14,5735,4511.35,10246.35,Sunday,TRUE,10246.35
08/18/14,2327,937.17,3264.17,Monday,TRUE,3264.17
08/19/14,1788,855.8,2643.8,Tuesday,TRUE,2643.8
08/20/14,2435,1107.02,3542.02,Wednesday,TRUE,3542.02
08/21/14,2712,1275.21,3987.21,Thursday,TRUE,3987.21
08/22/14,2914,2114.81,5028.81,Friday,TRUE,5028.81
08/23/14,3971,2320.73,6291.73,Saturday,TRUE,6291.73
08/24/14,6335,4253.7,10588.7,Sunday,TRUE,10588.7
08/25/14,2156,645.35,2801.35,Monday,TRUE,2801.35
08/26/14,2364,1116.41,3480.41,Tuesday,TRUE,3480.41
08/27/14,2072,950.93,3022.93,Wednesday,TRUE,3022.93
08/28/14,2271,1002.94,3273.94,Thursday,TRUE,3273.94
08/29/14,3068,1921.87,4989.87,Friday,TRUE,4989.87
08/30/14,3465,2671.51,6136.51,Saturday,TRUE,6136.51
08/31/14,5914,3046.6,8960.6,Sunday,TRUE,8960.6
09/01/14,3903,2054.67,5957.67,Monday,TRUE,5957.67
09/02/14,2294,935.16,3229.16,Tuesday,TRUE,3229.16
09/03/14,3063,909.25,3972.25,Wednesday,TRUE,3972.25
09/04/14,2527,955.75,3482.75,Thursday,TRUE,3482.75
09/05/14,3186,1998.78,5184.78,Friday,TRUE,5184.78
09/06/14,3464,2386.94,5850.94,Saturday,TRUE,5850.94
09/07/14,6696,4432.47,11128.47,Sunday,TRUE,11128.47
09/08/14,1699,842.53,2541.53,Monday,TRUE,2541.53
09/09/14,2205,894.52,3099.52,Tuesday,TRUE,3099.52
09/10/14,2749,1293.74,4042.74,Wednesday,TRUE,4042.74
09/11/14,2342,1105.95,3447.95,Thursday,TRUE,3447.95
09/12/14,2868,2411.41,5279.41,Friday,TRUE,5279.41
09/13/14,3109,2185.17,5294.17,Saturday,TRUE,5294.17
09/14/14,4844,3103.01,7947.01,Sunday,TRUE,7947.01
09/15/14,2596,1312.46,3908.46,Monday,TRUE,3908.46
09/16/14,2601,1176.92,3777.92,Tuesday,TRUE,3777.92
09/17/14,2280,666.19,2946.19,Wednesday,TRUE,2946.19
09/18/14,2318,1174.06,3492.06,Thursday,TRUE,3492.06
09/19/14,2902,1856.6,4758.6,Friday,TRUE,4758.6
09/20/14,3411,3033.32,6444.32,Saturday,TRUE,6444.32
09/21/14,5938,4151.65,10089.65,Sunday,TRUE,10089.65
09/22/14,2139,935.77,3074.77,Monday,TRUE,3074.77
09/23/14,2506,968.73,3474.73,Tuesday,TRUE,3474.73
09/24/14,2299,966.13,3265.13,Wednesday,TRUE,3265.13
09/25/14,2483,1124.04,3607.04,Thursday,TRUE,3607.04
09/26/14,3448,1786.01,5234.01,Friday,TRUE,5234.01
09/27/14,4236,3120.86,7356.86,Saturday,TRUE,7356.86
09/28/14,6269,3781.41,10050.41,Sunday,TRUE,10050.41
09/29/14,2074,707.5,2781.5,Monday,TRUE,2781.5
09/30/14,2574,871.08,3445.08,Tuesday,TRUE,3445.08
10/01/14,2366,769.06,3135.06,Wednesday,TRUE,3135.06
10/02/14,2318,1154.96,3472.96,Thursday,TRUE,3472.96
10/03/14,3167,2109.54,5276.54,Friday,TRUE,5276.54
10/04/14,3805,3034.52,6839.52,Saturday,TRUE,6839.52
10/05/14,5521,4015.17,9536.17,Sunday,TRUE,9536.17
10/06/14,2212,978.58,3190.58,Monday,TRUE,3190.58
10/07/14,1994,840.49,2834.49,Tuesday,TRUE,2834.49
10/08/14,2692,973.93,3665.93,Wednesday,TRUE,3665.93
10/09/14,2635,1116.84,3751.84,Thursday,TRUE,3751.84
10/10/14,3670,1793.82,5463.82,Friday,TRUE,5463.82
10/11/14,4211,2443.28,6654.28,Saturday,TRUE,6654.28
10/12/14,5978,4363.51,10341.51,Sunday,TRUE,10341.51
10/13/14,1849,1260.16,3109.16,Monday,TRUE,3109.16
10/14/14,2404,1245.6,3649.6,Tuesday,TRUE,3649.6
10/15/14,2464,1057.83,3521.83,Wednesday,TRUE,3521.83
10/16/14,2277,795.57,3072.57,Thursday,TRUE,3072.57
10/17/14,2929,1667.44,4596.44,Friday,TRUE,4596.44
10/18/14,4089,3433.58,7522.58,Saturday,TRUE,7522.58
10/19/14,6584,3459.83,10043.83,Sunday,TRUE,10043.83
10/20/14,2624,1518.79,4142.79,Monday,TRUE,4142.79
10/21/14,2301,868.33,3169.33,Tuesday,TRUE,3169.33
10/22/14,2675,940.38,3615.38,Wednesday,TRUE,3615.38
10/23/14,2635,1413.16,4048.16,Thursday,TRUE,4048.16
10/24/14,2840,1958.76,4798.76,Friday,TRUE,4798.76
10/25/14,3678,1961.99,5639.99,Saturday,TRUE,5639.99
10/26/14,5697,4221.15,9918.15,Sunday,TRUE,9918.15
10/27/14,1926,830.49,2756.49,Monday,TRUE,2756.49
10/28/14,2215,1226.17,3441.17,Tuesday,TRUE,3441.17
10/29/14,1893,843.43,2736.43,Wednesday,TRUE,2736.43
10/30/14,2397,961.98,3358.98,Thursday,TRUE,3358.98
10/31/14,2852,1249.37,4101.37,Friday,TRUE,4101.37
11/01/14,3684,2701.89,6385.89,Saturday,TRUE,6385.89
11/02/14,6344,4265.45,10609.45,Sunday,TRUE,10609.45
11/03/14,2875,1206.69,4081.69,Monday,TRUE,4081.69
11/04/14,2854,1104.34,3958.34,Tuesday,TRUE,3958.34
11/05/14,2237,826.55,3063.55,Wednesday,TRUE,3063.55
11/06/14,2326,1271.55,3597.55,Thursday,TRUE,3597.55
11/07/14,2897,1530.49,4427.49,Friday,TRUE,4427.49
11/08/14,4260,2504.16,6764.16,Saturday,TRUE,6764.16
11/09/14,6696,3739.43,10435.43,Sunday,TRUE,10435.43
11/10/14,2091,1349.9,3440.9,Monday,TRUE,3440.9
11/11/14,2990,1425.63,4415.63,Tuesday,TRUE,4415.63
11/12/14,2378,782.72,3160.72,Wednesday,TRUE,3160.72
11/13/14,2345,1173.23,3518.23,Thursday,TRUE,3518.23
11/14/14,2702,1844.27,4546.27,Friday,TRUE,4546.27
11/15/14,4232,2669.51,6901.51,Saturday,TRUE,6901.51
11/16/14,7424,4674.17,12098.17,Sunday,TRUE,12098.17
11/17/14,2706,1270.51,3976.51,Monday,TRUE,3976.51
11/18/14,2807,1207.87,4014.87,Tuesday,TRUE,4014.87
11/19/14,2449,1232.96,3681.96,Wednesday,TRUE,3681.96
11/20/14,2576,1640.78,4216.78,Thursday,TRUE,4216.78
11/21/14,2682,1934.17,4616.17,Friday,TRUE,4616.17
11/22/14,4026,1893.14,5919.14,Saturday,TRUE,5919.14
11/23/14,6835,4287.44,11122.44,Sunday,TRUE,11122.44
11/24/14,2689,1626.51,4315.51,Monday,TRUE,4315.51
11/25/14,3373,1167.67,4540.67,Tuesday,TRUE,4540.67
11/26/14,2882,2435.21,5317.21,Wednesday,TRUE,5317.21
11/27/14,2228,774.52,3002.52,Thursday,TRUE,3002.52
11/28/14,2859,1524.53,4383.53,Friday,TRUE,4383.53
11/29/14,4416,2059.78,6475.78,Saturday,TRUE,6475.78
11/30/14,6009,3254.87,9263.87,Sunday,TRUE,9263.87
12/01/14,2564,1316.82,3880.82,Monday,TRUE,3880.82
12/02/14,2036,908.81,2944.81,Tuesday,TRUE,2944.81
12/03/14,2943,1099.8,4042.8,Wednesday,TRUE,4042.8
12/04/14,2762,1298.5,4060.5,Thursday,TRUE,4060.5
12/05/14,4318,2131.45,6449.45,Friday,TRUE,6449.45
12/06/14,4584,2505,7089,Saturday,TRUE,7089
12/07/14,6779,5638.25,12417.25,Sunday,TRUE,12417.25
12/08/14,2526,1109.61,3635.61,Monday,TRUE,3635.61
12/09/14,2456,1067.22,3523.22,Tuesday,TRUE,3523.22
12/10/14,2597,1028.82,3625.82,Wednesday,TRUE,3625.82
12/11/14,2866,1529.39,4395.39,Thursday,TRUE,4395.39
12/12/14,2786,1580.8,4366.8,Friday,TRUE,4366.8
12/13/14,5246,2599.34,7845.34,Saturday,TRUE,7845.34
12/14/14,6709,4094.07,10803.07,Sunday,TRUE,10803.07
12/15/14,2046,1464.08,3510.08,Monday,TRUE,3510.08
12/16/14,2950,1089.93,4039.93,Tuesday,TRUE,4039.93
12/17/14,2560,1707.79,4267.79,Wednesday,TRUE,4267.79
12/18/14,3276,1254.14,4530.14,Thursday,TRUE,4530.14
12/19/14,4047,2285.66,6332.66,Friday,TRUE,6332.66
12/20/14,4352,2401.35,6753.35,Saturday,TRUE,6753.35
12/21/14,7812,4741.69,12553.69,Sunday,TRUE,12553.69
12/22/14,3042,1973.17,5015.17,Monday,TRUE,5015.17
12/23/14,3129,1412.93,4541.93,Tuesday,TRUE,4541.93
12/24/14,1651,1104.44,2755.44,Wednesday,TRUE,2755.44
12/25/14,2406,1947.12,4353.12,Thursday,TRUE,4353.12
12/26/14,4004,2161.96,6165.96,Friday,TRUE,6165.96
12/27/14,4765,2365.15,7130.15,Saturday,TRUE,7130.15
12/28/14,6055,4145.58,10200.58,Sunday,TRUE,10200.58
12/29/14,2929,1955.82,4884.82,Monday,TRUE,4884.82
12/30/14,2721,848.92,3569.92,Tuesday,TRUE,3569.92
12/31/14,1879,1064.7,2943.7,Wednesday,TRUE,2943.7
01/01/15,,Thursday,TRUE,0,,
01/02/15,,Friday,TRUE,0,,
01/03/15,,Saturday,TRUE,0,,
01/04/15,,Sunday,TRUE,0,,
01/05/15,,Monday,TRUE,0,,
01/06/15,,Tuesday,TRUE,0,,
01/07/15,,Wednesday,TRUE,0,,
01/08/15,,Thursday,TRUE,0,,
01/09/15,,Friday,TRUE,0,,
01/10/15,,Saturday,TRUE,0,,
01/11/15,,Sunday,TRUE,0,,
01/12/15,,Monday,TRUE,0,,
01/13/15,,Tuesday,TRUE,0,,
01/14/15,,Wednesday,TRUE,0,,
01/15/15,,Thursday,TRUE,0,,
01/16/15,,Friday,TRUE,0,,
01/17/15,,Saturday,TRUE,0,,
01/18/15,,Sunday,TRUE,0,,
01/19/15,,Monday,TRUE,0,,
01/20/15,,Tuesday,TRUE,0,,
01/21/15,,Wednesday,TRUE,0,,
01/22/15,,Thursday,TRUE,0,,
01/23/15,,Friday,TRUE,0,,
01/24/15,,Saturday,TRUE,0,,
01/25/15,,Sunday,TRUE,0,,
01/26/15,,Monday,TRUE,0,,
01/27/15,,Tuesday,TRUE,0,,
01/28/15,,Wednesday,TRUE,0,,
01/29/15,,Thursday,TRUE,0,,
01/30/15,,Friday,TRUE,0,,
01/31/15,,Saturday,TRUE,0,,
02/01/15,,Sunday,TRUE,0,,
02/02/15,,Monday,TRUE,0,,
02/03/15,,Tuesday,TRUE,0,,
02/04/15,,Wednesday,TRUE,0,,
02/05/15,,Thursday,TRUE,0,,
02/06/15,,Friday,TRUE,0,,
02/07/15,,Saturday,TRUE,0,,
02/08/15,,Sunday,TRUE,0,,
02/09/15,,Monday,TRUE,0,,
02/10/15,,Tuesday,TRUE,0,,
02/11/15,,Wednesday,TRUE,0,,
02/12/15,,Thursday,TRUE,0,,
02/13/15,,Friday,TRUE,0,,
02/14/15,,Saturday,TRUE,0,,
02/15/15,,Sunday,TRUE,0,,
02/16/15,,Monday,TRUE,0,,
02/17/15,,Tuesday,TRUE,0,,
02/18/15,,Wednesday,TRUE,0,,
02/19/15,,Thursday,TRUE,0,,
02/20/15,,Friday,TRUE,0,,
02/21/15,,Saturday,TRUE,0,,
02/22/15,,Sunday,TRUE,0,,
02/23/15,,Monday,TRUE,0,,
02/24/15,,Tuesday,TRUE,0,,
02/25/15,,Wednesday,TRUE,0,,
02/26/15,,Thursday,TRUE,0,,
02/27/15,,Friday,TRUE,0,,
02/28/15,,Saturday,TRUE,0,,
03/01/15,,Sunday,TRUE,0,,
03/02/15,,Monday,TRUE,0,,
03/03/15,,Tuesday,TRUE,0,,
03/04/15,,Wednesday,TRUE,0,,
03/05/15,,Thursday,TRUE,0,,
03/06/15,,Friday,TRUE,0,,
03/07/15,,Saturday,TRUE,0,,
03/08/15,,Sunday,TRUE,0,,
03/09/15,,Monday,TRUE,0,,
03/10/15,,Tuesday,TRUE,0,,
03/11/15,,Wednesday,TRUE,0,,
03/12/15,,Thursday,TRUE,0,,
03/13/15,,Friday,TRUE,0,,
03/14/15,,Saturday,TRUE,0,,
03/15/15,,Sunday,TRUE,0,,
03/16/15,,Monday,TRUE,0,,
03/17/15,,Tuesday,TRUE,0,,
03/18/15,,Wednesday,TRUE,0,,
03/19/15,,Thursday,TRUE,0,,
03/20/15,,Friday,TRUE,0,,
03/21/15,,Saturday,TRUE,0,,
03/22/15,,Sunday,TRUE,0,,
03/23/15,,Monday,TRUE,0,,
03/24/15,,Tuesday,TRUE,0,,
03/25/15,,Wednesday,TRUE,0,,
03/26/15,,Thursday,TRUE,0,,
03/27/15,,Friday,TRUE,0,,
03/28/15,,Saturday,TRUE,0,,
03/29/15,,Sunday,TRUE,0,,
03/30/15,,Monday,TRUE,0,,
03/31/15,,Tuesday,TRUE,0,,
04/01/15,3630,1580.43,5210.43,Wednesday,TRUE,5210.43
04/02/15,3830,1267.2,5097.2,Thursday,TRUE,5097.2
04/03/15,5588,2624.01,8212.01,Friday,TRUE,8212.01
04/04/15,3870,2999.61,6869.61,Saturday,TRUE,6869.61
04/05/15,7399,4480.2,11879.2,Sunday,TRUE,11879.2
04/06/15,2674,1739.57,4413.57,Monday,TRUE,4413.57
04/07/15,2624,1793.74,4417.74,Tuesday,TRUE,4417.74
04/08/15,3531,1338.58,4869.58,Wednesday,TRUE,4869.58
04/09/15,2908,1161.55,4069.55,Thursday,TRUE,4069.55
04/10/15,2777,1604.95,4381.95,Friday,TRUE,4381.95
04/11/15,4512,2271.06,6783.06,Saturday,TRUE,6783.06
04/12/15,5774,4376.93,10150.93,Sunday,TRUE,10150.93
04/13/15,2003,993.28,2996.28,Monday,TRUE,2996.28
04/14/15,1869,771.38,2640.38,Tuesday,TRUE,2640.38
04/15/15,2406,1161.24,3567.24,Wednesday,TRUE,3567.24
04/16/15,2986,1050.42,4036.42,Thursday,TRUE,4036.42
04/17/15,3164,1760.05,4924.05,Friday,TRUE,4924.05
04/18/15,3629,2300.71,5929.71,Saturday,TRUE,5929.71
04/19/15,5450,5012.28,10462.28,Sunday,TRUE,10462.28
04/20/15,2006,1945.16,3951.16,Monday,TRUE,3951.16
04/21/15,1986,1230.59,3216.59,Tuesday,TRUE,3216.59
04/22/15,2747,1371.78,4118.78,Wednesday,TRUE,4118.78
04/23/15,2267,1253.54,3520.54,Thursday,TRUE,3520.54
04/24/15,3148,2327.35,5475.35,Friday,TRUE,5475.35
04/25/15,3167,2533.42,5700.42,Saturday,TRUE,5700.42
04/26/15,5887,4832.96,10719.96,Sunday,TRUE,10719.96
04/27/15,1908,2169.97,4077.97,Monday,TRUE,4077.97
04/28/15,2418,929.11,3347.11,Tuesday,TRUE,3347.11
04/29/15,2869,1457.54,4326.54,Wednesday,TRUE,4326.54
04/30/15,2725,1098.47,3823.47,Thursday,TRUE,3823.47
05/01/15,3830,4741.31,8571.31,Friday,TRUE,8571.31
05/02/15,3295,1964.84,5259.84,Saturday,TRUE,5259.84
05/03/15,5493,4454.03,9947.03,Sunday,TRUE,9947.03
05/04/15,2272,1250.97,3522.97,Monday,TRUE,3522.97
05/05/15,2668,1344.05,4012.05,Tuesday,TRUE,4012.05
05/06/15,2439,1332.06,3771.06,Wednesday,TRUE,3771.06
05/07/15,2930,1488.25,4418.25,Thursday,TRUE,4418.25
05/08/15,3351,1733.81,5084.81,Friday,TRUE,5084.81
05/09/15,4160,3412.46,7572.46,Saturday,TRUE,7572.46
05/10/15,8618,6912.5,15530.5,Sunday,TRUE,15530.5
05/11/15,2643,1397.67,4040.67,Monday,TRUE,4040.67
05/12/15,1872,1151.01,3023.01,Tuesday,TRUE,3023.01
05/13/15,2459,1357.52,3816.52,Wednesday,TRUE,3816.52
05/14/15,2723,1705.98,4428.98,Thursday,TRUE,4428.98
05/15/15,3504,2278.91,5782.91,Friday,TRUE,5782.91
05/16/15,4323,2435.57,6758.57,Saturday,TRUE,6758.57
05/17/15,6251,5203.95,11454.95,Sunday,TRUE,11454.95
05/18/15,1804,1180.24,2984.24,Monday,TRUE,2984.24
05/19/15,2204,1089.24,3293.24,Tuesday,TRUE,3293.24
05/20/15,2438,1093.73,3531.73,Wednesday,TRUE,3531.73
05/21/15,2068,1200.01,3268.01,Thursday,TRUE,3268.01
05/22/15,2723,2323.4,5046.4,Friday,TRUE,5046.4
05/23/15,2501,1124.27,3625.27,Saturday,TRUE,3625.27
05/24/15,6071,5289.16,11360.16,Sunday,TRUE,11360.16
05/25/15,2790,2228.16,5018.16,Monday,TRUE,5018.16
05/26/15,4360,2531.38,6891.38,Tuesday,TRUE,6891.38
05/27/15,2403,1235.56,3638.56,Wednesday,TRUE,3638.56
05/28/15,3045,1835.85,4880.85,Thursday,TRUE,4880.85
05/29/15,3512,2514.53,6026.53,Friday,TRUE,6026.53
05/30/15,,6789.56,Saturday,FALSE,0,
05/31/15,,9560.07,Sunday,FALSE,0,
06/01/15,3072,2202.66,5274.66,Monday,TRUE,5274.66
06/02/15,3491,1372.3,4863.3,Tuesday,TRUE,4863.3
06/03/15,3483,1620.44,5103.44,Wednesday,TRUE,5103.44
06/04/15,3805,2389.27,6194.27,Thursday,TRUE,6194.27
06/05/15,4352,3191.04,7543.04,Friday,TRUE,7543.04
06/06/15,4912,2593.2,7505.2,Saturday,TRUE,7505.2
06/07/15,5742,4070.91,9812.91,Sunday,TRUE,9812.91
06/08/15,2686,2285.53,4971.53,Monday,TRUE,4971.53
06/09/15,1666,2053.03,3719.03,Tuesday,TRUE,3719.03
06/10/15,2972,1483.25,4455.25,Wednesday,TRUE,4455.25
06/11/15,2557,1196.57,3753.57,Thursday,TRUE,3753.57
06/12/15,3332,2078.96,5410.96,Friday,TRUE,5410.96
06/13/15,3589,3648.3,7237.3,Saturday,TRUE,7237.3
06/14/15,7077,3974.13,11051.13,Sunday,TRUE,11051.13
06/15/15,3474,1557.05,5031.05,Monday,TRUE,5031.05
06/16/15,3138,1243.2,4381.2,Tuesday,TRUE,4381.2
06/17/15,2643,1337.17,3980.17,Wednesday,TRUE,3980.17
06/18/15,2864,1169.35,4033.35,Thursday,TRUE,4033.35
06/19/15,4202,2787.46,6989.46,Friday,TRUE,6989.46
06/20/15,3803,2534.17,6337.17,Saturday,TRUE,6337.17
06/21/15,7074,7069.06,14143.06,Sunday,TRUE,14143.06
06/22/15,2114,1354.21,3468.21,Monday,TRUE,3468.21
06/23/15,2389,1810.72,4199.72,Tuesday,TRUE,4199.72
06/24/15,2701,1637.11,4338.11,Wednesday,TRUE,4338.11
06/25/15,3246,2234.3,5480.3,Thursday,TRUE,5480.3
06/26/15,2558,1181.99,3739.99,Friday,TRUE,3739.99
06/27/15,4386,2893.08,7279.08,Saturday,TRUE,7279.08
06/28/15,7107,3913.45,11020.45,Sunday,TRUE,11020.45
06/29/15,2581,1289.09,3870.09,Monday,TRUE,3870.09
06/30/15,2193,985.7,3178.7,Tuesday,TRUE,3178.7
07/01/15,2694,1572.21,4266.21,Wednesday,TRUE,4266.21
07/02/15,3553,1668.81,5221.81,Thursday,TRUE,5221.81
07/03/15,4728,2230.88,6958.88,Friday,TRUE,6958.88
07/04/15,3716,1892.47,5608.47,Saturday,TRUE,5608.47
07/05/15,7110,4282.06,11392.06,Sunday,TRUE,11392.06
07/06/15,2646,1569.54,4215.54,Monday,TRUE,4215.54
07/07/15,2353,1778.04,4131.04,Tuesday,TRUE,4131.04
07/08/15,3063,1238.39,4301.39,Wednesday,TRUE,4301.39
07/09/15,2439,1423.53,3862.53,Thursday,TRUE,3862.53
07/10/15,3431,1915.46,5346.46,Friday,TRUE,5346.46
07/11/15,4485,3659.19,8144.19,Saturday,TRUE,8144.19
07/12/15,7753,4465.63,12218.63,Sunday,TRUE,12218.63
07/13/15,2711,1534.02,4245.02,Monday,TRUE,4245.02
07/14/15,2652,1483.73,4135.73,Tuesday,TRUE,4135.73
07/15/15,3246,1736.78,4982.78,Wednesday,TRUE,4982.78
07/16/15,3343,1663.61,5006.61,Thursday,TRUE,5006.61
07/17/15,4150,2765.62,6915.62,Friday,TRUE,6915.62
07/18/15,4527,4560.41,9087.41,Saturday,TRUE,9087.41
07/19/15,7553,4973.74,12526.74,Sunday,TRUE,12526.74
07/20/15,3004,1613.06,4617.06,Monday,TRUE,4617.06
07/21/15,3813,1993.48,5806.48,Tuesday,TRUE,5806.48
07/22/15,3689,2167.8,5856.8,Wednesday,TRUE,5856.8
07/23/15,3184,1237.13,4421.13,Thursday,TRUE,4421.13
07/24/15,3154,2235.73,5389.73,Friday,TRUE,5389.73
07/25/15,4047,3337.79,7384.79,Saturday,TRUE,7384.79
07/26/15,6202,4675.6,10877.6,Sunday,TRUE,10877.6
07/27/15,2544,2279.15,4823.15,Monday,TRUE,4823.15
07/28/15,2869,952.8,3821.8,Tuesday,TRUE,3821.8
07/29/15,3307,1353.37,4660.37,Wednesday,TRUE,4660.37
07/30/15,2797,1495.7,4292.7,Thursday,TRUE,4292.7
07/31/15,3874,2340.71,6214.71,Friday,TRUE,6214.71
08/01/15,4511,2609.58,7120.58,Saturday,TRUE,7120.58
08/02/15,7553,4610.57,12163.57,Sunday,TRUE,12163.57
08/03/15,3330,1660.76,4990.76,Monday,TRUE,4990.76
08/04/15,2427,1411.61,3838.61,Tuesday,TRUE,3838.61
08/05/15,3497,1495.49,4992.49,Wednesday,TRUE,4992.49
08/06/15,3436,1558.93,4994.93,Thursday,TRUE,4994.93
08/07/15,4017,2487.27,6504.27,Friday,TRUE,6504.27
08/08/15,4501,3467.32,7968.32,Saturday,TRUE,7968.32
08/09/15,6827,5620.51,12447.51,Sunday,TRUE,12447.51
08/10/15,2953,1103,4056,Monday,TRUE,4056
08/11/15,3364,1165.53,4529.53,Tuesday,TRUE,4529.53
08/12/15,3358,1557.78,4915.78,Wednesday,TRUE,4915.78
08/13/15,2880,1539.12,4419.12,Thursday,TRUE,4419.12
08/14/15,3400,1996.83,5396.83,Friday,TRUE,5396.83
